"","away_team.away_team_name","home_team.home_team_name","match_date","kick_off","home_score","away_score","match_status","match_status_360","last_updated","last_updated_360","match_week","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_gender","home_team.home_team_group","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_gender","away_team.away_team_group","away_team.country.id","away_team.country.name","metadata.data_version","metadata.shot_fidelity_version","metadata.xy_fidelity_version","competition_stage.id","competition_stage.name","stadium.id","stadium.name","stadium.country.id","stadium.country.name","referee.id","referee.name","referee.country.id","referee.country.name","home_manager_id","home_manager_name","home_manager_dob","home_manager_nat","away_manager_id","away_manager_name","away_manager_dob","away_manager_nat","match_id","colour1.1","colour2.1","colour1.2","colour2.2"
"2865","Cheltenham Town","Chesterfield",2024-09-21,"14:30:00.000",1,1,"available","unscheduled","2024-10-17T20:32:16.196276",NA,7,5,"England","League Two",317,"2024/2025",2008,"male",NA,68,"England",83,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",117517,"SMH Group Stadium",68,"England",64,"Ross Joyce",68,"England",390,"Paul Anthony Cook","1967-02-22",NA,350,"Michael John Flynn","1980-10-17",NA,3941679,"blue","white","red",""
"2866","Cheltenham Town","Notts County",2025-04-21,"14:00:00.000",1,2,"available","unscheduled","2025-04-27T17:33:07.209429",NA,44,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",83,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",924,"James Durkin",68,"England",5737,"Stuart Maynard","1980-10-18",NA,350,"Michael John Flynn","1980-10-17",NA,3942292,"black","white","red",""
"2877","Cheltenham Town","Port Vale",2025-01-01,"17:00:00.000",0,0,"available","unscheduled","2025-01-15T12:03:47.861078",NA,24,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",83,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",565,"James Bell",68,"England",296,"Darren Moore","1974-04-22",NA,350,"Michael John Flynn","1980-10-17",NA,3941888,"white","","red",""
"2879","Cheltenham Town","Bromley",2025-05-03,"14:00:00.000",3,0,"available","unscheduled","2025-06-18T11:24:38.576240",NA,46,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",83,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",1005487,"Stephen Parkinson",68,"England",5945,"Andrew John Woodman","1971-08-11",NA,350,"Michael John Flynn","1980-10-17",NA,3942311,"red","black","red",""
"2882","Cheltenham Town","Colchester United",2024-10-19,"17:00:00.000",1,2,"available","unscheduled","2024-10-28T19:51:04.053267",NA,12,5,"England","League Two",317,"2024/2025",80,"male",NA,68,"England",83,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",1624,"Ben Speedie",68,"England",340,"Danny Cowley","1978-10-22",NA,350,"Michael John Flynn","1980-10-17",NA,3941740,"blue","","red",""
"2929","Chesterfield","Harrogate Town",2024-11-16,"17:00:00.000",2,1,"available","unscheduled","2024-12-02T18:47:16.423510",NA,16,5,"England","League Two",317,"2024/2025",1485,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001995,"Exercise Stadium",68,"England",2306,"John Mulligan",68,"England",4492,"Simon Weaver","1977-12-20",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941789,"yellow","","blue","white"
"2931","Chesterfield","Accrington Stanley",2025-05-03,"14:00:00.000",0,1,"available","unscheduled","2025-05-22T17:32:21.655625",NA,46,5,"England","League Two",317,"2024/2025",79,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",909,"Thomas Parsons",68,"England",1004526,"John Doolan","1968-11-10",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942316,"red","","blue","white"
"2942","Chesterfield","Morecambe",2024-10-26,"14:30:00.000",2,5,"available","unscheduled","2024-10-30T23:10:00.248246",NA,14,5,"England","League Two",317,"2024/2025",82,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",586,"Mazuma Stadium",68,"England",934,"Tom Reeves",68,"England",62,"Derek Watt Adams","1975-06-25",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941603,"red","white","blue","white"
"2946","Chesterfield","Walsall",2025-02-15,"17:00:00.000",3,1,"available","unscheduled","2025-02-22T23:00:22.334598",NA,32,5,"England","League Two",317,"2024/2025",97,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",72,"Poundland Bescot Stadium",68,"England",929,"Sunny Sukhvir Gill",68,"England",1003055,"Mathew John Sadler","1985-02-26",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941985,"red","","blue","white"
"2954","Chesterfield","Milton Keynes Dons",2024-12-03,"21:45:00.000",3,0,"available","unscheduled","2024-12-11T23:21:22.188726",NA,18,5,"England","League Two",317,"2024/2025",71,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",25,"Stadium MK",68,"England",1623,"Carl Brook",68,"England",1001886,"Scott Lindsey","1972-05-04",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941815,"white","yellow","blue","white"
"2960","Chesterfield","Salford City",2025-03-11,"21:45:00.000",0,4,"available","unscheduled","2025-03-19T12:54:08.865561",NA,26,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",43,"Darren Drysdale",68,"England",68,"Karl Robinson","1980-09-13",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941902,"red","","blue","white"
"2966","Chesterfield","Port Vale",2024-09-14,"17:00:00.000",1,0,"available","unscheduled","2024-09-24T18:03:27.093842",NA,6,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",352,"Neil Hair",68,"England",296,"Darren Moore","1974-04-22",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941672,"white","","blue","white"
"2970","Chesterfield","Cheltenham Town",2025-08-09,"14:00:00.000",0,2,"available","unscheduled","2025-08-10T05:51:44.450899",NA,2,5,"England","League Two",318,"2025/2026",83,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",581,"Completely-Suzuki Stadium",68,"England",1624,"Ben Speedie",68,"England",350,"Michael John Flynn","1980-10-17",NA,390,"Paul Anthony Cook","1967-02-22",NA,4002098,"red","","blue","white"
"2971","Chesterfield","Swindon Town",2025-02-22,"17:00:00.000",1,0,"available","unscheduled","2025-02-26T23:54:14.039001",NA,33,5,"England","League Two",317,"2024/2025",108,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4629,"The County Ground",68,"England",30,"Charles Breakspear",68,"England",401,"Ian Holloway","1963-03-12",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941997,"red","","blue","white"
"2972","Chesterfield","Bromley",2024-10-01,"21:45:00.000",2,2,"available","unscheduled","2024-10-17T18:15:33.836956",NA,9,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",56,"Craig Hicks",68,"England",5945,"Andrew John Woodman","1971-08-11",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941702,"red","black","blue","white"
"2984","Chesterfield","Gillingham",2024-08-31,"14:30:00.000",1,0,"available","unscheduled","2024-09-03T12:08:58.193481",NA,4,5,"England","League Two",317,"2024/2025",96,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",30,"Charles Breakspear",68,"England",573,"Mark Bonner","1985-11-23",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941643,"blue","","blue","white"
"2986","Chesterfield","Grimsby Town",2025-01-18,"17:00:00.000",1,1,"available","unscheduled","2025-01-28T13:39:08.422217",NA,27,5,"England","League Two",317,"2024/2025",107,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",583,"Blundell Park",68,"England",54,"Jeremy Simpson",68,"England",345,"David Artell","1980-11-22",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941920,"black","","blue","white"
"2987","Chesterfield","Crewe Alexandra",2024-08-17,"17:00:00.000",0,5,"available","unscheduled","2024-09-02T17:51:08.226503",NA,2,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",1870,"Scott Tallis",68,"England",1002418,"Lee Bell","1983-01-26",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941620,"red","","blue","white"
"2991","Chesterfield","Doncaster Rovers",2024-09-28,"17:00:00.000",0,3,"available","unscheduled","2024-10-17T17:47:34.441208",NA,8,5,"England","League Two",317,"2024/2025",74,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",56,"Eco-Power Stadium",68,"England",565,"James Bell",68,"England",180,"Grant McCann","1980-04-14",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941692,"red","","blue","white"
"2993","Chesterfield","Bradford City",2024-12-29,"17:00:00.000",2,1,"available","unscheduled","2025-01-17T15:20:32.282939",NA,23,5,"England","League Two",317,"2024/2025",61,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",116893,"University of Bradford Stadium",68,"England",2135,"Adam Herczeg",68,"England",603,"Graham Alexander","1971-10-10",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941867,"burgundy","","blue","white"
"2996","Chesterfield","Newport County AFC",2024-10-18,"22:00:00.000",0,3,"available","unscheduled","2024-10-24T19:38:53.105999",NA,12,5,"England","League Two",317,"2024/2025",887,"male",NA,249,"Wales",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",598,"Rodney Parade",249,"Wales",909,"Thomas Parsons",68,"England",1005152,"Nélson Marques Jardim","1979-01-04",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941744,"yellow","black","blue","white"
"3024","Chesterfield","Cheltenham Town",2025-02-01,"14:30:00.000",1,0,"available","unscheduled","2025-02-16T00:08:27.697379",NA,30,5,"England","League Two",317,"2024/2025",83,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",581,"Completely-Suzuki Stadium",68,"England",900,"Jacob Miles",68,"England",350,"Michael John Flynn","1980-10-17",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941958,"red","","blue","white"
"3027","Chesterfield","Barrow",2025-03-29,"15:00:00.000",0,1,"available","unscheduled","2025-04-07T11:27:40.977892",NA,39,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",919,"Simon Mather",68,"England",1000680,"Andrew Whing","1984-09-20",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942059,"blue","white","blue","white"
"3029","Chesterfield","Walsall",2025-05-16,"19:00:00.000",2,1,"available","unscheduled","2025-05-23T16:03:59.028748",NA,48,5,"England","League Two",317,"2024/2025",97,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",18,"Promotion Play-offs - Semi-finals",72,"Poundland Bescot Stadium",68,"England",46,"Ben Toner",68,"England",1003055,"Mathew John Sadler","1985-02-26",NA,390,"Paul Anthony Cook","1967-02-22",NA,3993755,"red","","blue","white"
"3032","Chesterfield","Colchester United",2025-03-04,"21:45:00.000",1,0,"available","unscheduled","2025-03-15T16:14:21.652294",NA,35,5,"England","League Two",317,"2024/2025",80,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",924,"James Durkin",68,"England",340,"Danny Cowley","1978-10-22",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942015,"blue","","blue","white"
"3036","Chesterfield","Tranmere Rovers",2025-04-05,"11:45:00.000",4,0,"available","unscheduled","2025-04-20T22:00:30.700755",NA,41,5,"England","League Two",317,"2024/2025",885,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",579,"Prenton Park",68,"England",934,"Tom Reeves",68,"England",5629,"Andrew Crosby","1973-03-03",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942082,"white","","blue","white"
"3041","Chesterfield","Carlisle United",2024-12-14,"17:00:00.000",0,2,"available","unscheduled","2025-01-14T15:41:29.876393",NA,20,5,"England","League Two",317,"2024/2025",330,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",590,"Brunton Park",68,"England",1879,"Scott Simpson",68,"England",4683,"Mike Williamson","1983-11-08",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941835,"blue","","blue","white"
"3051","Chesterfield","Fleetwood Town",2024-12-26,"17:00:00.000",2,0,"available","unscheduled","2025-01-16T19:18:18.984391",NA,22,5,"England","League Two",317,"2024/2025",95,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",119,"Highbury Stadium (Fleetwood)",68,"England",1624,"Ben Speedie",68,"England",347,"Peter Wild","1984-07-20",NA,390,"Paul Anthony Cook","1967-02-22",NA,3941856,"red","","blue","white"
"3054","Chesterfield","Notts County",2025-03-15,"17:00:00.000",1,2,"available","unscheduled","2025-03-31T06:49:01.731405",NA,37,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",1215,"David Rock",68,"England",5737,"Stuart Maynard","1980-10-18",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942044,"black","white","blue","white"
"3068","Chesterfield","AFC Wimbledon",2025-04-18,"14:00:00.000",0,0,"available","unscheduled","2025-05-14T08:44:45.277363",NA,43,5,"England","League Two",317,"2024/2025",66,"male",NA,68,"England",2008,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001140,"The Cherry Red Records Stadium",68,"England",1623,"Carl Brook",68,"England",5874,"Johnnie Jackson","1982-08-15",NA,390,"Paul Anthony Cook","1967-02-22",NA,3942277,"blue","","blue","white"
"3133","Colchester United","Bradford City",2025-03-22,"17:00:00.000",4,1,"available","unscheduled","2025-04-06T14:30:24.043205",NA,38,5,"England","League Two",317,"2024/2025",61,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",116893,"University of Bradford Stadium",68,"England",927,"Will Finnie",68,"England",603,"Graham Alexander","1971-10-10",NA,340,"Danny Cowley","1978-10-22",NA,3942048,"burgundy","","blue",""
"3134","Colchester United","Salford City",2025-04-26,"14:00:00.000",4,1,"available","unscheduled","2025-05-14T15:42:13.173142",NA,45,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",52,"Seb Stockbridge",68,"England",68,"Karl Robinson","1980-09-13",NA,340,"Danny Cowley","1978-10-22",NA,3942293,"red","","blue",""
"3138","Colchester United","Gillingham",2025-04-01,"20:45:00.000",1,1,"available","unscheduled","2025-04-07T10:28:36.846832",NA,40,5,"England","League Two",317,"2024/2025",96,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",110,"James Linington",68,"England",69,"Gareth Ainsworth","1973-05-10",NA,340,"Danny Cowley","1978-10-22",NA,3942075,"blue","","blue",""
"3140","Colchester United","Bromley",2025-01-18,"17:00:00.000",0,1,"available","unscheduled","2025-01-28T11:24:31.522944",NA,27,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",2282,"Greg Rollason",68,"England",5945,"Andrew John Woodman","1971-08-11",NA,340,"Danny Cowley","1978-10-22",NA,3941917,"red","black","blue",""
"3158","Colchester United","Walsall",2024-09-28,"14:30:00.000",4,0,"available","unscheduled","2024-10-17T22:44:01.176077",NA,8,5,"England","League Two",317,"2024/2025",97,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",72,"Poundland Bescot Stadium",68,"England",1001871,"Farai Hallam",68,"England",1003055,"Mathew John Sadler","1985-02-26",NA,340,"Danny Cowley","1978-10-22",NA,3941699,"red","","blue",""
"3161","Colchester United","Oldham Athletic",2025-08-09,"14:00:00.000",1,1,"available","unscheduled","2025-08-10T13:39:17.360594",NA,2,5,"England","League Two",318,"2025/2026",69,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",59,"Boundary Park",68,"England",56,"Craig Hicks",68,"England",353,"Michael Joseph Mellon","1972-03-18",NA,340,"Danny Cowley","1978-10-22",NA,4002093,"blue","orange","blue",""
"3175","Colchester United","Barrow",2024-11-09,"17:00:00.000",1,1,"available","unscheduled","2024-11-19T09:20:21.088470",NA,15,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",99,"Oliver Yates",68,"England",1004004,"Stephen Clemence","1978-03-31",NA,340,"Danny Cowley","1978-10-22",NA,3941772,"blue","white","blue",""
"3177","Colchester United","Accrington Stanley",2024-08-31,"17:00:00.000",1,1,"available","unscheduled","2024-09-24T16:18:13.884093",NA,4,5,"England","League Two",317,"2024/2025",79,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",934,"Tom Reeves",68,"England",1004526,"John Doolan","1968-11-10",NA,340,"Danny Cowley","1978-10-22",NA,3941640,"red","","blue",""
"3181","Colchester United","Milton Keynes Dons",2025-03-01,"17:00:00.000",0,1,"available","unscheduled","2025-03-08T20:53:16.807590",NA,34,5,"England","League Two",317,"2024/2025",71,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",25,"Stadium MK",68,"England",444,"Alex Chilowicz",241,"United States of America",1001886,"Scott Lindsey","1972-05-04",NA,340,"Danny Cowley","1978-10-22",NA,3942007,"white","yellow","blue",""
"3186","Colchester United","Doncaster Rovers",2025-04-21,"14:00:00.000",3,0,"available","unscheduled","2025-04-27T15:44:38.086053",NA,44,5,"England","League Two",317,"2024/2025",74,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",56,"Eco-Power Stadium",68,"England",350,"Alan Young",68,"England",180,"Grant McCann","1980-04-14",NA,340,"Danny Cowley","1978-10-22",NA,3942286,"red","","blue",""
"3190","Colchester United","Crewe Alexandra",2024-12-20,"21:45:00.000",0,0,"available","unscheduled","2024-12-29T18:11:41.899211",NA,21,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",47,"Geoff Eltringham",68,"England",1002418,"Lee Bell","1983-01-26",NA,340,"Danny Cowley","1978-10-22",NA,3941852,"red","","blue",""
"3192","Colchester United","Newport County AFC",2025-04-12,"14:00:00.000",0,2,"available","unscheduled","2025-04-16T16:55:04.133505",NA,42,5,"England","League Two",317,"2024/2025",887,"male",NA,249,"Wales",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",598,"Rodney Parade",249,"Wales",2781,"Richard Eley",68,"England",1005152,"Nélson Marques Jardim","1979-01-04",NA,340,"Danny Cowley","1978-10-22",NA,3942263,"yellow","black","blue",""
"3195","Colchester United","Port Vale",2024-10-01,"21:45:00.000",1,1,"available","unscheduled","2024-10-17T19:36:34.916687",NA,9,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",80,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",919,"Simon Mather",68,"England",296,"Darren Moore","1974-04-22",NA,340,"Danny Cowley","1978-10-22",NA,3941710,"white","","blue",""
